Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.68896	DL	168	8	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.68925	DL	168	9	0	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.68946	DL	168	9	0	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.68975	DL	168	9	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.68996	DL	168	9	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69025	DL	169	0	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69046	DL	169	0	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69075	DL	169	0	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69096	DL	169	0	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69125	DL	169	1	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69146	DL	169	1	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69175	DL	169	1	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69196	DL	169	1	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69225	DL	169	2	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69246	DL	169	2	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69275	DL	169	2	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69296	DL	169	2	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69325	DL	169	3	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69346	DL	169	3	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69375	DL	169	3	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69396	DL	169	3	1	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.69425	DL	169	4	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69446	DL	169	4	0	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.69475	DL	169	4	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69496	DL	169	4	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69525	DL	169	5	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69546	DL	169	5	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69571	DL	169	5	1	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.69593	DL	169	5	1	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69625	DL	169	6	0	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.69646	DL	169	6	0	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69675	DL	169	6	1	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.69696	DL	169	6	1	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69725	DL	169	7	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69746	DL	169	7	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69775	DL	169	7	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69796	DL	169	7	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69825	DL	169	8	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69846	DL	169	8	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69875	DL	169	8	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69896	DL	169	8	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69925	DL	169	9	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.69946	DL	169	9	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.69971	DL	169	9	1	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.69993	DL	169	9	1	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70025	DL	170	0	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70046	DL	170	0	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70075	DL	170	0	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70096	DL	170	0	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70125	DL	170	1	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70146	DL	170	1	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70175	DL	170	1	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70196	DL	170	1	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70225	DL	170	2	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70246	DL	170	2	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70275	DL	170	2	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70296	DL	170	2	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70325	DL	170	3	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70346	DL	170	3	0	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.70375	DL	170	3	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70396	DL	170	3	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70425	DL	170	4	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70446	DL	170	4	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70475	DL	170	4	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70496	DL	170	4	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70525	DL	170	5	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70543	DL	170	5	0	7	5	3	0	6	2238	23	1	0	28.694	13	1	0.512648
1.70575	DL	170	5	1	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.70596	DL	170	5	1	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70625	DL	170	6	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70646	DL	170	6	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70675	DL	170	6	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70696	DL	170	6	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70725	DL	170	7	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70746	DL	170	7	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70771	DL	170	7	1	1	5	3	0	6	2238	23	1	1	28.694	13	0	0
1.70796	DL	170	7	1	1	12	5	0	14	206	0	1	0	28.3346	14	0	0
1.70796	DL	170	7	1	6	7	3	0	5	1680	13	1	0	21.7787	8	0	0
1.70825	DL	170	8	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70846	DL	170	8	0	1	12	5	0	14	206	0	1	0	28.3346	14	0	0
1.70846	DL	170	8	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70875	DL	170	8	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70896	DL	170	8	1	1	12	5	0	14	206	0	1	0	28.3346	14	0	0
1.70896	DL	170	8	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70925	DL	170	9	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70946	DL	170	9	0	1	12	5	0	14	206	0	1	0	28.3346	14	0	0
1.70946	DL	170	9	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.70975	DL	170	9	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.70993	DL	170	9	1	1	11	5	0	14	189	0	1	0	28.3346	14	0	0
1.70996	DL	170	9	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71025	DL	171	0	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71046	DL	171	0	0	1	12	5	0	14	206	0	1	0	28.3346	14	0	0
1.71046	DL	171	0	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71071	DL	171	0	1	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.71093	DL	171	0	1	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71096	DL	171	0	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71125	DL	171	1	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71143	DL	171	1	0	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.71146	DL	171	1	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71175	DL	171	1	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71193	DL	171	1	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.71196	DL	171	1	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71225	DL	171	2	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71246	DL	171	2	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71246	DL	171	2	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71275	DL	171	2	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71296	DL	171	2	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71296	DL	171	2	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71325	DL	171	3	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71346	DL	171	3	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71346	DL	171	3	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71375	DL	171	3	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71393	DL	171	3	1	7	5	3	0	6	2238	23	1	0	28.694	13	1	0.512648
1.71396	DL	171	3	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71421	DL	171	4	0	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.71443	DL	171	4	0	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71446	DL	171	4	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71475	DL	171	4	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71496	DL	171	4	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71496	DL	171	4	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71525	DL	171	5	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71546	DL	171	5	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71546	DL	171	5	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71575	DL	171	5	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71596	DL	171	5	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71596	DL	171	5	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71621	DL	171	6	0	1	5	3	0	6	2238	23	1	1	28.694	13	0	0
1.71646	DL	171	6	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71646	DL	171	6	0	6	7	3	0	5	1680	13	1	0	21.7787	8	0	0
1.71675	DL	171	6	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71696	DL	171	6	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71696	DL	171	6	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71725	DL	171	7	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71746	DL	171	7	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71746	DL	171	7	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71775	DL	171	7	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71796	DL	171	7	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71796	DL	171	7	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71821	DL	171	8	0	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.71843	DL	171	8	0	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71846	DL	171	8	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71875	DL	171	8	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71896	DL	171	8	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71896	DL	171	8	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.71925	DL	171	9	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71943	DL	171	9	0	7	5	3	0	6	2238	23	1	0	28.694	13	1	0.512648
1.71946	DL	171	9	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71975	DL	171	9	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.71996	DL	171	9	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.71996	DL	171	9	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72025	DL	172	0	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72046	DL	172	0	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72046	DL	172	0	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72075	DL	172	0	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72096	DL	172	0	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72096	DL	172	0	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72125	DL	172	1	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72146	DL	172	1	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72146	DL	172	1	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72171	DL	172	1	1	1	5	3	0	6	2238	23	1	1	28.694	13	0	0
1.72193	DL	172	1	1	6	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72196	DL	172	1	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72225	DL	172	2	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72246	DL	172	2	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72246	DL	172	2	0	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.72275	DL	172	2	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72296	DL	172	2	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72296	DL	172	2	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72325	DL	172	3	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72346	DL	172	3	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72346	DL	172	3	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72375	DL	172	3	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72396	DL	172	3	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72396	DL	172	3	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72425	DL	172	4	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72446	DL	172	4	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72446	DL	172	4	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72475	DL	172	4	1	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.72496	DL	172	4	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72496	DL	172	4	1	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72525	DL	172	5	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72546	DL	172	5	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72546	DL	172	5	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72575	DL	172	5	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72593	DL	172	5	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.72596	DL	172	5	1	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.72625	DL	172	6	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72646	DL	172	6	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72646	DL	172	6	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72671	DL	172	6	1	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.72693	DL	172	6	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.72693	DL	172	6	1	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72725	DL	172	7	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72746	DL	172	7	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72746	DL	172	7	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72775	DL	172	7	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72796	DL	172	7	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72796	DL	172	7	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72825	DL	172	8	0	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.72843	DL	172	8	0	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.72846	DL	172	8	0	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72875	DL	172	8	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72896	DL	172	8	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72896	DL	172	8	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72925	DL	172	9	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72946	DL	172	9	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72946	DL	172	9	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.72975	DL	172	9	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.72996	DL	172	9	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.72996	DL	172	9	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73025	DL	173	0	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73046	DL	173	0	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73046	DL	173	0	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73075	DL	173	0	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73096	DL	173	0	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73096	DL	173	0	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73125	DL	173	1	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73146	DL	173	1	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73146	DL	173	1	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73175	DL	173	1	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73196	DL	173	1	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73196	DL	173	1	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73225	DL	173	2	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73246	DL	173	2	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73246	DL	173	2	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73275	DL	173	2	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73296	DL	173	2	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73296	DL	173	2	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73325	DL	173	3	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73346	DL	173	3	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73346	DL	173	3	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73375	DL	173	3	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73396	DL	173	3	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73396	DL	173	3	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73425	DL	173	4	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73443	DL	173	4	0	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.73446	DL	173	4	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73475	DL	173	4	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73493	DL	173	4	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.73496	DL	173	4	1	7	6	3	0	6	2687	23	1	0	28.694	13	1	0.153141
1.73525	DL	173	5	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73546	DL	173	5	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73546	DL	173	5	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73571	DL	173	5	1	1	5	3	0	5	1199	13	1	0	21.7787	8	0	0.00039996
1.73593	DL	173	5	1	6	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73596	DL	173	5	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73625	DL	173	6	0	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73643	DL	173	6	0	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.73646	DL	173	6	0	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73675	DL	173	6	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73696	DL	173	6	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73696	DL	173	6	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73725	DL	173	7	0	1	6	3	0	6	2687	23	1	1	28.694	13	0	0
1.73746	DL	173	7	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73746	DL	173	7	0	7	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73775	DL	173	7	1	1	6	3	0	5	1439	13	1	0	21.7787	8	0	0
1.73796	DL	173	7	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73796	DL	173	7	1	7	6	3	0	6	2687	23	1	0	28.694	13	0	0.153141
1.73836	DL	173	8	0	1	9	3	0	5	2158	13	1	0	21.7787	8	0	0
1.73846	DL	173	8	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73846	DL	173	8	0	10	3	3	0	6	1343	23	1	0	28.694	13	1	0.529468
1.73896	DL	173	8	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.73896	DL	173	8	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73946	DL	173	9	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.73946	DL	173	9	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.73993	DL	173	9	1	1	11	3	0	5	2639	13	1	0	21.7787	8	0	0
1.73996	DL	173	9	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74046	DL	174	0	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74046	DL	174	0	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74064	DL	174	0	1	1	3	3	0	6	1343	23	1	1	28.694	13	0	0
1.74096	DL	174	0	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74096	DL	174	0	1	4	9	3	0	5	2158	13	1	0	21.7787	8	0	0
1.74146	DL	174	1	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74146	DL	174	1	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74196	DL	174	1	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74196	DL	174	1	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74246	DL	174	2	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74246	DL	174	2	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74296	DL	174	2	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74296	DL	174	2	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74346	DL	174	3	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74346	DL	174	3	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74396	DL	174	3	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74396	DL	174	3	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74446	DL	174	4	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74446	DL	174	4	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74493	DL	174	4	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.74496	DL	174	4	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74543	DL	174	5	0	1	11	3	0	5	2639	13	1	0	21.7787	8	0	0
1.74546	DL	174	5	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74596	DL	174	5	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74596	DL	174	5	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74646	DL	174	6	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74646	DL	174	6	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74696	DL	174	6	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74696	DL	174	6	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74746	DL	174	7	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74746	DL	174	7	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74796	DL	174	7	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74796	DL	174	7	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74846	DL	174	8	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74846	DL	174	8	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74896	DL	174	8	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74896	DL	174	8	1	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74946	DL	174	9	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.74946	DL	174	9	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.74993	DL	174	9	1	1	11	5	0	14	5500	25	1	0	28.3346	14	0	0.136163
1.74996	DL	174	9	1	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.75046	DL	175	0	0	1	12	3	0	5	2879	13	1	0	21.7787	8	0	0
1.75046	DL	175	0	0	1	12	5	0	14	6001	25	1	0	28.3346	14	0	0
1.75093	DL	175	0	1	1	11	3	0	5	2639	13	1	0	21.7787	8	0	0
