% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.274	1	0	0	4	127	5	0	1	12	11	1	0	27	6488
1.2745	1	0	0	4	127	5	1	1	12	15	1	0	27	6488
1.275	1	0	0	4	127	6	0	1	12	14	1	0	27	6488
1.2755	1	0	0	4	127	6	1	1	12	13	1	0	27	6488
1.276	1	0	0	4	127	7	0	1	11	12	1	0	27	5949
1.2765	1	0	0	4	127	7	1	1	11	11	1	0	27	5949
1.277	1	0	0	4	127	8	0	1	12	15	1	0	27	6488
1.2775	1	0	0	4	127	8	1	1	12	14	1	0	27	6488
1.278	1	0	0	4	127	9	0	1	12	13	1	0	27	6488
1.2785	1	0	0	4	127	9	1	1	12	12	1	0	27	6488
1.279	1	0	0	4	128	0	0	1	12	11	1	0	27	6488
1.2795	1	0	0	4	128	0	1	1	12	15	1	0	27	6488
1.28	1	0	0	4	128	1	0	1	12	14	1	0	27	6488
1.2805	1	0	0	4	128	1	1	1	12	13	1	0	27	6488
1.281	1	0	0	4	128	2	0	1	12	12	1	0	27	6488
1.2815	1	0	0	4	128	2	1	1	11	11	1	0	27	5949
1.282	1	0	0	4	128	3	0	1	12	15	1	0	27	6488
1.2825	1	0	0	4	128	3	1	1	12	14	1	0	27	6488
1.283	1	0	0	4	128	4	0	1	12	13	1	0	27	6488
1.2835	1	0	0	4	128	4	1	1	12	12	1	0	27	6488
1.284	1	0	0	4	128	5	0	1	12	11	1	0	27	6488
1.2845	1	0	0	4	128	5	1	1	12	15	1	0	27	6488
1.285	1	0	0	4	128	6	0	1	8	14	1	0	27	4325
1.3775	1	0	0	5	137	8	1	1	12	15	1	0	0	206
1.378	1	0	0	5	137	9	0	1	12	14	1	0	0	206
1.3785	1	0	0	5	137	9	1	1	12	13	1	0	0	206
1.379	1	0	0	5	138	0	0	1	12	12	1	0	0	206
1.3795	1	0	0	5	138	0	1	1	12	11	1	0	0	206
1.38	1	0	0	5	138	1	0	1	12	15	1	0	0	206
1.3805	1	0	0	5	138	1	1	1	12	14	1	0	27	6488
1.381	1	0	0	5	138	2	0	1	12	13	1	0	27	6488
1.3815	1	0	0	5	138	2	1	1	12	12	1	0	27	6488
1.382	1	0	0	5	138	3	0	1	11	11	1	0	27	5949
1.3825	1	0	0	5	138	3	1	1	12	15	1	0	27	6488
1.383	1	0	0	5	138	4	0	1	12	14	1	0	27	6488
1.3835	1	0	0	5	138	4	1	1	12	13	1	0	27	6488
1.384	1	0	0	5	138	5	0	1	12	12	1	0	27	6488
1.3845	1	0	0	5	138	5	1	1	12	11	1	0	27	6488
1.385	1	0	0	5	138	6	0	1	12	15	1	0	27	6488
1.3855	1	0	0	5	138	6	1	1	12	14	1	0	27	6488
1.386	1	0	0	5	138	7	0	1	11	13	1	0	27	5949
1.3865	1	0	0	5	138	7	1	1	12	12	1	0	27	6488
1.387	1	0	0	5	138	8	0	1	12	11	1	0	27	6488
1.3875	1	0	0	5	138	8	1	1	12	15	1	0	27	6488
1.388	1	0	0	5	138	9	0	1	12	14	1	0	27	6488
1.3885	1	0	0	5	138	9	1	1	12	13	1	0	27	6488
1.389	1	0	0	5	139	0	0	1	12	12	1	0	27	6488
1.3895	1	0	0	5	139	0	1	1	12	11	1	0	27	6488
1.39	1	0	0	5	139	1	0	1	12	15	1	0	27	6488
1.3905	1	0	0	5	139	1	1	1	12	14	1	0	27	6488
1.391	1	0	0	5	139	2	0	1	12	13	1	0	27	6488
1.3915	1	0	0	5	139	2	1	1	12	12	1	0	27	6488
1.392	1	0	0	5	139	3	0	1	12	11	1	0	27	6488
1.3925	1	0	0	5	139	3	1	1	12	15	1	0	27	6488
1.393	1	0	0	5	139	4	0	1	12	14	1	0	27	6488
1.3935	1	0	0	5	139	4	1	1	12	13	1	0	27	6488
1.394	1	0	0	5	139	5	0	1	12	12	1	0	27	6488
1.3945	1	0	0	5	139	5	1	1	12	11	1	0	27	6488
1.395	1	0	0	5	139	6	0	1	12	15	1	0	27	6488
1.3955	1	0	0	5	139	6	1	1	12	14	1	0	27	6488
1.396	1	0	0	5	139	7	0	1	11	13	1	0	27	5949
1.3965	1	0	0	5	139	7	1	1	11	12	1	0	27	5949
1.397	1	0	0	5	139	8	0	1	12	11	1	0	27	6488
1.3975	1	0	0	5	139	8	1	1	12	15	1	0	27	6488
1.398	1	0	0	5	139	9	0	1	12	14	1	0	27	6488
1.3985	1	0	0	5	139	9	1	1	12	13	1	0	27	6488
1.399	1	0	0	5	140	0	0	1	12	12	1	0	27	6488
1.3995	1	0	0	5	140	0	1	1	12	11	1	0	27	6488
1.4	1	0	0	5	140	1	0	1	12	15	1	0	27	6488
1.4005	1	0	0	5	140	1	1	1	12	14	1	0	27	6488
1.401	1	0	0	5	140	2	0	1	12	13	1	0	27	6488
1.4015	1	0	0	5	140	2	1	1	11	12	1	0	27	5949
1.402	1	0	0	5	140	3	0	1	12	11	1	0	27	6488
1.4025	1	0	0	5	140	3	1	1	12	15	1	0	27	6488
1.403	1	0	0	5	140	4	0	1	12	14	1	0	27	6488
1.4035	1	0	0	5	140	4	1	1	12	13	1	0	27	6488
1.404	1	0	0	5	140	5	0	1	12	12	1	0	27	6488
1.4045	1	0	0	5	140	5	1	1	12	11	1	0	27	6488
1.405	1	0	0	5	140	6	0	1	11	15	1	0	27	5949
1.4055	1	0	0	5	140	6	1	1	12	14	1	0	27	6488
1.406	1	0	0	5	140	7	0	1	12	13	1	0	27	6488
1.4065	1	0	0	5	140	7	1	1	12	12	1	0	27	6488
1.407	1	0	0	5	140	8	0	1	12	11	1	0	27	6488
1.4075	1	0	0	5	140	8	1	1	12	15	1	0	27	6488
1.408	1	0	0	5	140	9	0	1	12	14	1	0	27	6488
1.4085	1	0	0	5	140	9	1	1	11	13	1	0	27	5949
1.409	1	0	0	5	141	0	0	1	12	12	1	0	27	6488
1.4095	1	0	0	5	141	0	1	1	12	11	1	0	27	6488
1.41	1	0	0	5	141	1	0	1	12	15	1	0	27	6488
1.4105	1	0	0	5	141	1	1	1	12	14	1	0	27	6488
1.411	1	0	0	5	141	2	0	1	12	13	1	0	27	6488
1.4115	1	0	0	5	141	2	1	1	12	12	1	0	27	6488
1.412	1	0	0	5	141	3	0	1	11	11	1	0	27	5949
1.4125	1	0	0	5	141	3	1	1	11	15	1	0	27	5949
1.413	1	0	0	5	141	4	0	1	12	14	1	0	27	6488
1.4135	1	0	0	5	141	4	1	1	12	13	1	0	27	6488
1.414	1	0	0	5	141	5	0	1	12	12	1	0	27	6488
1.4145	1	0	0	5	141	5	1	1	11	11	1	0	27	5949
1.415	1	0	0	5	141	6	0	1	12	15	1	0	27	6488
1.4155	1	0	0	5	141	6	1	1	12	14	1	0	27	6488
1.416	1	0	0	5	141	7	0	1	12	13	1	0	27	6488
1.4165	1	0	0	5	141	7	1	1	12	12	1	0	27	6488
1.417	1	0	0	5	141	8	0	1	12	11	1	0	27	6488
1.4175	1	0	0	5	141	8	1	1	12	15	1	0	27	6488
1.418	1	0	0	5	141	9	0	1	12	14	1	0	27	6488
1.4185	1	0	0	5	141	9	1	1	12	13	1	0	27	6488
1.419	1	0	0	5	142	0	0	1	12	12	1	0	27	6488
1.4195	1	0	0	5	142	0	1	1	12	11	1	0	27	6488
1.42	1	0	0	5	142	1	0	1	12	15	1	0	27	6488
1.4205	1	0	0	5	142	1	1	1	12	14	1	0	27	6488
1.421	1	0	0	5	142	2	0	1	6	13	1	0	27	3244
1.544	3	0	0	4	154	5	0	1	11	15	1	0	0	189
1.5445	3	0	0	4	154	5	1	1	12	14	1	0	0	206
1.545	3	0	0	4	154	6	0	1	12	13	1	0	0	206
1.5455	3	0	0	4	154	6	1	1	12	12	1	0	0	206
1.546	3	0	0	4	154	7	0	1	12	11	1	0	0	206
1.5465	3	0	0	4	154	7	1	1	12	15	1	0	0	206
1.547	3	0	0	4	154	8	0	1	12	14	1	0	27	6488
1.5475	3	0	0	4	154	8	1	1	12	13	1	0	27	6488
1.548	3	0	0	4	154	9	0	1	12	12	1	0	27	6488
1.5485	3	0	0	4	154	9	1	1	12	11	1	0	27	6488
1.549	3	0	0	4	155	0	0	1	12	15	1	0	27	6488
1.5495	3	0	0	4	155	0	1	1	11	14	1	0	27	5949
1.55	3	0	0	4	155	1	0	1	12	13	1	0	27	6488
1.5505	3	0	0	4	155	1	1	1	12	12	1	0	27	6488
1.551	3	0	0	4	155	2	0	1	12	11	1	0	27	6488
1.5515	3	0	0	4	155	2	1	1	12	15	1	0	27	6488
1.552	3	0	0	4	155	3	0	1	12	14	1	0	27	6488
1.5525	3	0	0	4	155	3	1	1	11	13	1	0	27	5949
1.553	3	0	0	4	155	4	0	1	11	12	1	0	27	5949
1.5535	3	0	0	4	155	4	1	1	12	11	1	0	27	6488
1.554	3	0	0	4	155	5	0	1	12	15	1	0	27	6488
1.5545	3	0	0	4	155	5	1	1	12	14	1	0	27	6488
1.555	3	0	0	4	155	6	0	1	12	13	1	0	27	6488
1.5555	3	0	0	4	155	6	1	1	12	12	1	0	27	6488
1.556	3	0	0	4	155	7	0	1	12	11	1	0	27	6488
1.5565	3	0	0	4	155	7	1	1	12	15	1	0	27	6488
1.557	3	0	0	4	155	8	0	1	11	14	1	0	27	5949
1.5575	3	0	0	4	155	8	1	1	12	13	1	0	27	6488
1.558	3	0	0	4	155	9	0	1	11	12	1	0	27	5949
1.5585	3	0	0	4	155	9	1	1	12	11	1	0	27	6488
1.559	3	0	0	4	156	0	0	1	12	15	1	0	27	6488
1.5595	3	0	0	4	156	0	1	1	12	14	1	0	27	6488
1.56	3	0	0	4	156	1	0	1	12	13	1	0	27	6488
1.5605	3	0	0	4	156	1	1	1	11	12	1	0	27	5949
1.561	3	0	0	4	156	2	0	1	12	11	1	0	27	6488
1.5615	3	0	0	4	156	2	1	1	12	15	1	0	27	6488
1.562	3	0	0	4	156	3	0	1	12	14	1	0	27	6488
1.5625	3	0	0	4	156	3	1	1	12	13	1	0	27	6488
1.563	3	0	0	4	156	4	0	1	12	12	1	0	27	6488
1.5635	3	0	0	4	156	4	1	1	12	11	1	0	27	6488
1.564	3	0	0	4	156	5	0	1	12	15	1	0	27	6488
1.5645	3	0	0	4	156	5	1	1	12	14	1	0	27	6488
1.565	3	0	0	4	156	6	0	1	12	13	1	0	27	6488
1.5655	3	0	0	4	156	6	1	1	11	12	1	0	27	5949
1.566	3	0	0	4	156	7	0	1	12	11	1	0	27	6488
1.5665	3	0	0	4	156	7	1	1	12	15	1	0	27	6488
1.567	3	0	0	4	156	8	0	1	12	14	1	0	27	6488
1.5675	3	0	0	4	156	8	1	1	12	13	1	0	27	6488
1.568	3	0	0	4	156	9	0	1	12	12	1	0	27	6488
1.5685	3	0	0	4	156	9	1	1	12	11	1	0	27	6488
1.569	3	0	0	4	157	0	0	1	12	15	1	0	27	6488
1.5695	3	0	0	4	157	0	1	1	12	14	1	0	27	6488
1.57	3	0	0	4	157	1	0	1	12	13	1	0	27	6488
1.5705	3	0	0	4	157	1	1	1	12	12	1	0	27	6488
1.571	3	0	0	4	157	2	0	1	12	11	1	0	27	6488
1.5715	3	0	0	4	157	2	1	1	12	15	1	0	27	6488
1.572	3	0	0	4	157	3	0	1	12	14	1	0	27	6488
1.5725	3	0	0	4	157	3	1	1	12	13	1	0	27	6488
1.573	3	0	0	4	157	4	0	1	12	12	1	0	27	6488
1.5735	3	0	0	4	157	4	1	1	12	11	1	0	27	6488
1.574	3	0	0	4	157	5	0	1	12	15	1	0	27	6488
1.5745	3	0	0	4	157	5	1	1	11	14	1	0	27	5949
1.575	3	0	0	4	157	6	0	1	12	13	1	0	27	6488
1.5755	3	0	0	4	157	6	1	1	12	12	1	0	27	6488
1.576	3	0	0	4	157	7	0	1	12	11	1	0	27	6488
1.5765	3	0	0	4	157	7	1	1	12	15	1	0	27	6488
1.577	3	0	0	4	157	8	0	1	12	14	1	0	27	6488
1.5775	3	0	0	4	157	8	1	1	12	13	1	0	27	6488
1.578	3	0	0	4	157	9	0	1	12	12	1	0	27	6488
1.5785	3	0	0	4	157	9	1	1	11	11	1	0	27	5949
1.579	3	0	0	4	158	0	0	1	12	15	1	0	27	6488
1.5795	3	0	0	4	158	0	1	1	12	14	1	0	27	6488
1.58	3	0	0	4	158	1	0	1	12	13	1	0	27	6488
1.5805	3	0	0	4	158	1	1	1	12	12	1	0	27	6488
1.581	3	0	0	4	158	2	0	1	12	11	1	0	27	6488
1.5815	3	0	0	4	158	2	1	1	12	15	1	0	27	6488
1.582	3	0	0	4	158	3	0	1	12	14	1	0	27	6488
1.5825	3	0	0	4	158	3	1	1	12	13	1	0	27	6488
1.583	3	0	0	4	158	4	0	1	12	12	1	0	27	6488
1.5835	3	0	0	4	158	4	1	1	12	11	1	0	27	6488
1.584	3	0	0	4	158	5	0	1	11	15	1	0	27	5949
1.5845	3	0	0	4	158	5	1	1	12	14	1	0	27	6488
1.585	3	0	0	4	158	6	0	1	12	13	1	0	27	6488
1.5855	3	0	0	4	158	6	1	1	12	12	1	0	27	6488
1.586	3	0	0	4	158	7	0	1	12	11	1	0	27	6488
1.5865	3	0	0	4	158	7	1	1	12	15	1	0	27	6488
1.587	3	0	0	4	158	8	0	1	12	14	1	0	27	6488
1.5875	3	0	0	4	158	8	1	1	6	13	1	0	27	3244
1.6085	3	0	0	5	160	9	1	1	12	15	1	0	0	206
1.609	3	0	0	5	161	0	0	1	12	14	1	0	0	206
1.6095	3	0	0	5	161	0	1	1	12	13	1	0	0	206
1.61	3	0	0	5	161	1	0	1	12	12	1	0	0	206
1.6105	3	0	0	5	161	1	1	1	12	11	1	0	0	206
1.611	3	0	0	5	161	2	0	1	12	15	1	0	0	206
1.6115	3	0	0	5	161	2	1	1	12	14	1	0	13	2879
1.612	3	0	0	5	161	3	0	1	12	13	1	0	13	2879
1.6125	3	0	0	5	161	3	1	1	12	12	1	0	13	2879
1.613	3	0	0	5	161	4	0	1	12	11	1	0	13	2879
1.6135	3	0	0	5	161	4	1	1	12	15	1	0	13	2879
1.614	3	0	0	5	161	5	0	1	12	14	1	0	13	2879
1.6145	3	0	0	5	161	5	1	1	11	13	1	0	13	2639
1.615	3	0	0	5	161	6	0	1	12	12	1	0	13	2879
1.6155	3	0	0	5	161	6	1	1	12	11	1	0	13	2879
1.616	3	0	0	5	161	7	0	1	12	15	1	0	13	2879
1.6165	3	0	0	5	161	7	1	1	12	14	1	0	13	2879
1.617	3	0	0	5	161	8	0	1	12	13	1	0	13	2879
1.6175	3	0	0	5	161	8	1	1	12	12	1	0	13	2879
1.618	3	0	0	5	161	9	0	1	12	11	1	0	13	2879
1.6185	3	0	0	5	161	9	1	1	11	15	1	0	13	2639
1.619	3	0	0	5	162	0	0	1	12	14	1	0	13	2879
1.6195	3	0	0	5	162	0	1	1	12	13	1	0	13	2879
1.62	3	0	0	5	162	1	0	1	12	12	1	0	13	2879
1.6205	3	0	0	5	162	1	1	1	12	11	1	0	13	2879
1.621	3	0	0	5	162	2	0	1	12	15	1	0	13	2879
1.6215	3	0	0	5	162	2	1	1	12	14	1	0	13	2879
1.622	3	0	0	5	162	3	0	1	12	13	1	0	13	2879
1.6225	3	0	0	5	162	3	1	1	6	12	1	0	13	1439
1.6225	3	0	0	6	162	3	1	7	6	15	1	0	0	101
1.623	3	0	0	5	162	4	0	1	6	11	1	0	13	1439
1.623	3	0	0	6	162	4	0	7	6	14	1	0	0	101
1.6235	3	0	0	5	162	4	1	1	6	15	1	0	13	1439
1.6235	3	0	0	6	162	4	1	7	6	13	1	0	0	101
1.624	3	0	0	5	162	5	0	1	5	14	1	0	13	1199
1.624	3	0	0	6	162	5	0	6	6	12	1	0	0	101
1.6245	3	0	0	5	162	5	1	1	6	13	1	0	13	1439
1.6245	3	0	0	6	162	5	1	7	6	11	1	0	0	101
1.625	3	0	0	5	162	6	0	1	6	12	1	0	13	1439
1.625	3	0	0	6	162	6	0	7	6	15	1	0	0	101
1.6255	3	0	0	5	162	6	1	1	6	11	1	0	13	1439
1.6255	3	0	0	6	162	6	1	7	6	14	1	0	23	2687
1.626	3	0	0	5	162	7	0	1	6	15	1	0	13	1439
1.626	3	0	0	6	162	7	0	7	6	13	1	0	23	2687
1.6265	3	0	0	5	162	7	1	1	6	14	1	0	13	1439
1.6265	3	0	0	6	162	7	1	7	6	12	1	0	23	2687
1.627	3	0	0	5	162	8	0	1	6	13	1	0	13	1439
1.627	3	0	0	6	162	8	0	7	6	11	1	0	23	2687
1.6275	3	0	0	5	162	8	1	1	6	12	1	0	13	1439
1.6275	3	0	0	6	162	8	1	7	6	15	1	0	23	2687
1.628	3	0	0	5	162	9	0	1	6	11	1	0	13	1439
1.628	3	0	0	6	162	9	0	7	6	14	1	0	23	2687
1.6285	3	0	0	5	162	9	1	1	6	15	1	0	13	1439
1.6285	3	0	0	6	162	9	1	7	6	13	1	0	23	2687
1.629	3	0	0	5	163	0	0	1	6	14	1	0	13	1439
1.629	3	0	0	6	163	0	0	7	6	12	1	0	23	2687
1.6295	3	0	0	5	163	0	1	1	6	13	1	0	13	1439
1.6295	3	0	0	6	163	0	1	7	5	11	1	0	23	2238
1.63	3	0	0	5	163	1	0	1	6	12	1	0	13	1439
1.63	3	0	0	6	163	1	0	7	6	15	1	0	23	2687
1.6305	3	0	0	5	163	1	1	7	6	11	1	0	13	1439
1.631	3	0	0	5	163	2	0	1	6	15	1	0	13	1439
1.631	3	0	0	6	163	2	0	7	6	13	1	0	23	2687
1.6315	3	0	0	5	163	2	1	1	6	14	1	0	13	1439
1.6315	3	0	0	6	163	2	1	7	6	12	1	0	23	2687
1.632	3	0	0	5	163	3	0	6	7	13	1	0	13	1680
1.6325	3	0	0	5	163	3	1	1	5	12	1	0	13	1199
1.6325	3	0	0	6	163	3	1	6	6	15	1	0	23	2687
1.633	3	0	0	5	163	4	0	1	6	11	1	0	13	1439
1.633	3	0	0	6	163	4	0	7	5	14	1	0	23	2238
1.6335	3	0	0	5	163	4	1	1	6	15	1	0	13	1439
1.6335	3	0	0	6	163	4	1	7	6	13	1	0	23	2687
1.634	3	0	0	5	163	5	0	1	6	14	1	0	13	1439
1.634	3	0	0	6	163	5	0	7	6	12	1	0	23	2687
1.6345	3	0	0	5	163	5	1	1	6	13	1	0	13	1439
1.6345	3	0	0	6	163	5	1	7	6	11	1	0	23	2687
1.635	3	0	0	5	163	6	0	1	6	12	1	0	13	1439
1.635	3	0	0	6	163	6	0	7	6	15	1	0	23	2687
1.6355	3	0	0	5	163	6	1	6	7	11	1	0	13	1680
1.636	3	0	0	5	163	7	0	1	6	15	1	0	13	1439
1.636	3	0	0	6	163	7	0	7	6	13	1	0	23	2687
1.6365	3	0	0	5	163	7	1	1	6	14	1	0	13	1439
1.6365	3	0	0	6	163	7	1	7	6	12	1	0	23	2687
1.637	3	0	0	5	163	8	0	1	5	13	1	0	13	1199
1.637	3	0	0	6	163	8	0	6	6	11	1	0	23	2687
1.6375	3	0	0	5	163	8	1	1	6	12	1	0	13	1439
1.6375	3	0	0	6	163	8	1	7	6	15	1	0	23	2687
1.638	3	0	0	5	163	9	0	1	6	11	1	0	13	1439
1.638	3	0	0	6	163	9	0	7	5	14	1	0	23	2238
1.6385	3	0	0	5	163	9	1	1	6	15	1	0	13	1439
1.6385	3	0	0	6	163	9	1	7	6	13	1	0	23	2687
1.639	3	0	0	5	164	0	0	1	6	14	1	0	13	1439
1.639	3	0	0	6	164	0	0	7	6	12	1	0	23	2687
1.6395	3	0	0	5	164	0	1	7	6	13	1	0	13	1439
1.64	3	0	0	5	164	1	0	7	6	12	1	0	13	1439
1.6405	3	0	0	5	164	1	1	1	5	11	1	0	13	1199
1.6405	3	0	0	6	164	1	1	6	6	14	1	0	23	2687
1.641	3	0	0	5	164	2	0	7	6	15	1	0	13	1439
1.6415	3	0	0	5	164	2	1	1	6	14	1	0	13	1439
1.6415	3	0	0	6	164	2	1	7	6	12	1	0	23	2687
1.642	3	0	0	5	164	3	0	1	6	13	1	0	13	1439
1.642	3	0	0	6	164	3	0	7	6	11	1	0	23	2687
1.6425	3	0	0	5	164	3	1	1	6	12	1	0	13	1439
1.6425	3	0	0	6	164	3	1	7	6	15	1	0	23	2687
1.643	3	0	0	5	164	4	0	7	6	11	1	0	13	1439
1.6435	3	0	0	5	164	4	1	1	6	15	1	0	13	1439
1.6435	3	0	0	6	164	4	1	7	6	13	1	0	23	2687
1.644	3	0	0	5	164	5	0	1	6	14	1	0	13	1439
1.644	3	0	0	6	164	5	0	7	6	12	1	0	23	2687
1.6445	3	0	0	5	164	5	1	1	6	13	1	0	13	1439
1.6445	3	0	0	6	164	5	1	7	6	11	1	0	23	2687
1.645	3	0	0	5	164	6	0	1	6	12	1	0	13	1439
1.645	3	0	0	6	164	6	0	7	6	15	1	0	23	2687
1.6455	3	0	0	5	164	6	1	1	5	11	1	0	13	1199
1.6455	3	0	0	6	164	6	1	6	6	14	1	0	23	2687
1.646	3	0	0	5	164	7	0	1	6	15	1	0	13	1439
1.646	3	0	0	6	164	7	0	7	6	13	1	0	23	2687
1.6465	3	0	0	5	164	7	1	1	6	14	1	0	13	1439
1.6465	3	0	0	6	164	7	1	7	6	12	1	0	23	2687
1.647	3	0	0	5	164	8	0	1	6	13	1	0	13	1439
1.647	3	0	0	6	164	8	0	7	6	11	1	0	23	2687
1.6475	3	0	0	5	164	8	1	1	6	12	1	0	13	1439
1.6475	3	0	0	6	164	8	1	7	6	15	1	0	23	2687
1.648	3	0	0	5	164	9	0	1	6	11	1	0	13	1439
1.648	3	0	0	6	164	9	0	7	6	14	1	0	23	2687
1.6485	3	0	0	5	164	9	1	1	6	15	1	0	13	1439
1.6485	3	0	0	6	164	9	1	7	6	13	1	0	23	2687
1.649	3	0	0	5	165	0	0	1	6	14	1	0	13	1439
1.649	3	0	0	6	165	0	0	7	6	12	1	0	23	2687
1.6495	3	0	0	5	165	0	1	7	6	13	1	0	13	1439
1.65	3	0	0	5	165	1	0	1	6	12	1	0	13	1439
1.65	3	0	0	6	165	1	0	7	6	15	1	0	23	2687
1.6505	3	0	0	5	165	1	1	1	6	11	1	0	13	1439
1.6505	3	0	0	6	165	1	1	7	6	14	1	0	23	2687
1.651	3	0	0	5	165	2	0	1	6	15	1	0	13	1439
1.651	3	0	0	6	165	2	0	7	6	13	1	0	23	2687
1.6515	3	0	0	5	165	2	1	1	6	14	1	0	13	1439
1.6515	3	0	0	6	165	2	1	7	6	12	1	0	23	2687
1.652	3	0	0	5	165	3	0	1	6	13	1	0	13	1439
1.652	3	0	0	6	165	3	0	7	6	11	1	0	23	2687
1.6525	3	0	0	5	165	3	1	7	6	12	1	0	13	1439
1.653	3	0	0	5	165	4	0	1	6	11	1	0	13	1439
1.653	3	0	0	6	165	4	0	7	6	14	1	0	23	2687
1.6535	3	0	0	5	165	4	1	1	6	15	1	0	13	1439
1.6535	3	0	0	6	165	4	1	7	6	13	1	0	23	2687
1.654	3	0	0	5	165	5	0	1	6	14	1	0	13	1439
1.654	3	0	0	6	165	5	0	7	6	12	1	0	23	2687
1.6545	3	0	0	5	165	5	1	1	5	13	1	0	13	1199
1.6545	3	0	0	6	165	5	1	6	6	11	1	0	23	2687
1.655	3	0	0	5	165	6	0	1	6	12	1	0	13	1439
1.655	3	0	0	6	165	6	0	7	6	15	1	0	23	2687
1.6555	3	0	0	5	165	6	1	1	6	11	1	0	13	1439
1.6555	3	0	0	6	165	6	1	7	6	14	1	0	23	2687
1.656	3	0	0	5	165	7	0	1	6	15	1	0	13	1439
1.656	3	0	0	6	165	7	0	7	6	13	1	0	23	2687
1.6565	3	0	0	5	165	7	1	1	6	14	1	0	13	1439
1.6565	3	0	0	6	165	7	1	7	6	12	1	0	23	2687
1.657	3	0	0	5	165	8	0	7	6	13	1	0	13	1439
1.6575	3	0	0	5	165	8	1	7	6	12	1	0	13	1439
1.658	3	0	0	5	165	9	0	1	6	11	1	0	13	1439
1.658	3	0	0	6	165	9	0	7	6	14	1	0	23	2687
1.6585	3	0	0	5	165	9	1	1	5	15	1	0	13	1199
1.6585	3	0	0	6	165	9	1	6	6	13	1	0	23	2687
1.659	3	0	0	5	166	0	0	1	6	14	1	0	13	1439
1.659	3	0	0	6	166	0	0	7	6	12	1	0	23	2687
1.6595	3	0	0	5	166	0	1	1	6	13	1	0	13	1439
1.6595	3	0	0	6	166	0	1	7	6	11	1	0	23	2687
1.66	3	0	0	5	166	1	0	1	6	12	1	0	13	1439
1.66	3	0	0	6	166	1	0	7	6	15	1	0	23	2687
1.6605	3	0	0	5	166	1	1	1	6	11	1	0	13	1439
1.6605	3	0	0	6	166	1	1	7	6	14	1	0	23	2687
1.661	3	0	0	5	166	2	0	1	6	15	1	0	13	1439
1.661	3	0	0	6	166	2	0	7	6	13	1	0	23	2687
1.6615	3	0	0	5	166	2	1	1	6	14	1	0	13	1439
1.6615	3	0	0	6	166	2	1	7	6	12	1	0	23	2687
1.662	3	0	0	5	166	3	0	7	6	13	1	0	13	1439
1.6625	3	0	0	5	166	3	1	1	6	12	1	0	13	1439
1.6625	3	0	0	6	166	3	1	7	6	15	1	0	23	2687
1.663	3	0	0	5	166	4	0	1	6	11	1	0	13	1439
1.663	3	0	0	6	166	4	0	7	6	14	1	0	23	2687
1.6635	3	0	0	5	166	4	1	7	6	15	1	0	13	1439
1.664	3	0	0	5	166	5	0	1	5	14	1	0	13	1199
1.664	3	0	0	6	166	5	0	6	6	12	1	0	23	2687
1.6645	3	0	0	5	166	5	1	1	6	13	1	0	13	1439
1.6645	3	0	0	6	166	5	1	7	6	11	1	0	23	2687
1.665	3	0	0	5	166	6	0	1	6	12	1	0	13	1439
1.665	3	0	0	6	166	6	0	7	6	15	1	0	23	2687
1.6655	3	0	0	5	166	6	1	1	6	11	1	0	13	1439
1.6655	3	0	0	6	166	6	1	7	6	14	1	0	23	2687
1.666	3	0	0	5	166	7	0	1	6	15	1	0	13	1439
1.666	3	0	0	6	166	7	0	7	6	13	1	0	23	2687
1.6665	3	0	0	5	166	7	1	1	6	14	1	0	13	1439
1.6665	3	0	0	6	166	7	1	7	6	12	1	0	23	2687
1.667	3	0	0	5	166	8	0	1	6	13	1	0	13	1439
1.667	3	0	0	6	166	8	0	7	6	11	1	0	23	2687
1.6675	3	0	0	5	166	8	1	1	6	12	1	0	13	1439
1.6675	3	0	0	6	166	8	1	7	6	15	1	0	23	2687
1.668	3	0	0	5	166	9	0	1	6	11	1	0	13	1439
1.668	3	0	0	6	166	9	0	7	6	14	1	0	23	2687
1.6685	3	0	0	5	166	9	1	1	6	15	1	0	13	1439
1.6685	3	0	0	6	166	9	1	7	6	13	1	0	23	2687
1.669	3	0	0	5	167	0	0	1	6	14	1	0	13	1439
1.669	3	0	0	6	167	0	0	7	6	12	1	0	23	2687
1.6695	3	0	0	5	167	0	1	1	6	13	1	0	13	1439
1.6695	3	0	0	6	167	0	1	7	5	11	1	0	23	2238
1.67	3	0	0	5	167	1	0	1	6	12	1	0	13	1439
1.67	3	0	0	6	167	1	0	7	6	15	1	0	23	2687
1.6705	3	0	0	5	167	1	1	1	6	11	1	0	13	1439
1.6705	3	0	0	6	167	1	1	7	6	14	1	0	23	2687
1.671	3	0	0	5	167	2	0	1	6	15	1	0	13	1439
1.671	3	0	0	6	167	2	0	7	6	13	1	0	23	2687
1.6715	3	0	0	5	167	2	1	1	6	14	1	0	13	1439
1.6715	3	0	0	6	167	2	1	7	6	12	1	0	23	2687
1.672	3	0	0	5	167	3	0	1	6	13	1	0	13	1439
1.672	3	0	0	6	167	3	0	7	6	11	1	0	23	2687
1.6725	3	0	0	5	167	3	1	7	5	12	1	0	13	1199
1.673	3	0	0	5	167	4	0	1	5	11	1	0	13	1199
